Senyawa,smiles
Stemonine,CC1C[C@H](OC1=O)C2CC[C@H]3[C@H]4[C@H](C)C(=O)OC4CCCN23
Stemotinine,Did not work
Stenine,CC[C@@H]1[C@H]2CCCCN3CCC([C@H]4[C@H](C)C(=O)O[C@@H]14)[C@@H]23
Stenocarpoquinone B,Did not work
Stephanotic acid,Did not work
Stepharanine,Did not work
Stepharotine,Did not work
Stephisoferuline,COC1C(CC23CCNC24CC(OC14OC)c5ccc(OC)c(O)c35)OC(=O)\C=C\c6ccc(OC)c(O)c6
Stepholidine,COc1cc2CCN3Cc4c(CC3c2cc1O)ccc(O)c4OC
Sterculic acid,CCCCCCCCC1=C(CCCCCCCC(O)=O)C1
Steroid,Did not work
Steroid Arundoin,Did not work
Steroida,Did not work
Sterol,OC1CCC2C(CCC3C4CCCC4CCC23)C1
Sterol/Triterpen,Did not work
Sterols Guggulsterol-I,Did not work
Sterols Guggulsterol-II,Did not work
Sterols Guggulsterol-III,Did not work
Sterols Guggulsterol-IV,Did not work
Sterols Guggulsterol-V,Did not work
Steviol,CC12CCCC(C)(C1CCC34CC(=C)C(O)(CCC23)C4)C(O)=O
Stigmast-4-en-3-one,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Stigmast-7-Enol,CC(C)[C@H](CCO)CC[C@@H](C)[C@H]1CC[C@H]2C3=CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmast-7-enyl acetate,CC(C)[C@H](CCOC(C)=O)CC[C@@H](C)[C@H]1CC[C@H]2C3=CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmastanol,CC(C)[C@H](CCO)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmastatrienol,CC(C)C(C=CO)=CC=C(C)[C@H]1CC[C@H]2[C@@H]3CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmasterin,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Stigmasterol,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Stigmasterol-3-O-beta-D-glucopyranoside,Did not work
Stilbostemin B 3'-beta-D-glucopyranoside,Did not work
Stilbostemin H 3'-beta-D-glucopyranoside,Did not work
Strictamine,COC(=O)C1C2CC3N(CCC14C3=Nc5ccccc45)C\C2=C/C
Strictosamide,OCC1OC(O[C@@H]2OC=C3[C@@H](CC4N(CCc5c4[nH]c6ccccc56)C3=O)[C@H]2C=C)C(O)C(O)C1O
Strigol,CC1=C[C@H](O\C=C2/[C@H]3CC4=C([C@H]3OC2=O)C(C)(C)CC[C@@H]4O)OC1=O
Strophalloside,CC1O[C@@H](O[C@H]2CC[C@]3(C=O)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CC[C@]3(O)C2)C6=CC(=O)OC6)C(O)C(O)[C@@H]1O
Strophanolloside,Did not work
Strophanthidin,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C5=CC(=O)OC5
Strophanthidol,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@@]1(O)CC[C@@H]2C5=CC(=O)OC5
Strophanthojavoside,Did not work
Strospeside,COC1[C@@H](O)C(C)O[C@@H](O[C@@H]2CC[C@@]3(C)[C@H](CCC4C3CC[C@]5(C)[C@H](C(O)C[C@]45O)C6=CC(=O)OC6)C2)C1O
Strychnine,O=C1CC2OCC=C3CN4CCC56C4CC3C2C5N1c7ccccc67
Subaphyllin,COc1cc(\C=C\C(=O)NCCCCN)ccc1O
Subaphylline,COc1cc(\C=C\C(=O)NCCCCN)ccc1O
Subcordatolide C,Did not work
Subelliptenone C,Did not work
Subelliptenone F,Did not work
Subelliptenone H,Did not work
Suberic acid,OC(=O)CCCCCCC(O)=O
Suberosin,COc1cc2OC(=O)C=Cc2cc1CC=C(C)C
Substansi Pektik ,Did not work
Succinic Acid,OC(=O)CCC(O)=O
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Sucrose 6-phosphate,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Sulfate,[O-][S]([O-])(=O)=O
Sulfocostunolide A,Did not work
Sulfocostunolide B,Did not work
Sulforafan,C[S](=O)CCCCN=C=S
Sulforaphane,C[S](=O)CCCCN=C=S
Sulfur,S
Sumatranoside,Did not work
Sumatrol,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5cc(O)c4C(=O)[C@H]3c2cc1OC)C(C)=C
Supinine,CC(C)[C@](O)([C@@H](C)O)C(=O)OCC1=CCN2CCC[C@@H]12
Sweroside,OCC1OC(O[C@@H]2OC=C3[C@@H](CCOC3=O)[C@H]2C=C)C(O)C(O)C1O
Swertiajaponin,COc1cc2OC(=CC(=O)c2c(O)c1[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4ccc(O)c(O)c4
Swertiamarin,OC[C@H]1O[C@@H](O[C@@H]2OC=C3C(=O)OCC[C@@]3(O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O
Swertisin ,COc1cc2OC(=CC(=O)c2c(O)c1C3OC(CO)C(O)C(O)C3O)c4ccc(O)cc4
Swietemahonolide,Did not work
Swietenidin B,COC1=C(OC)c2ccccc2NC1=O
Swietenidine A,Did not work
Swietenocoumarin B,Did not work
Sylvestroside I,Did not work
Symphytine,C\C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)[C@H]12
Synephrine,CNCC(O)c1ccc(O)cc1
Syringaldehyde,COc1cc(C=O)cc(OC)c1O
Syringic Acid,COc1cc(cc(OC)c1O)C(O)=O
Syringin,COc1cc(/C=C/CO)cc(OC)c1O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
Tabernaemontanine,CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)CC1C2C(=O)OC
Taccasteroside A,Did not work
Taccasteroside B,Did not work
Taccasteroside C,Did not work
Tachioside,Did not work
Tagalsin A,Did not work
Tagalsin B,Did not work
Tagalsin C,Did not work
Tagalsin D,Did not work
Tagalsin E,Did not work
Tagalsin F,Did not work
Tagalsin G,Did not work
Tagalsin H,Did not work
Tagalsin L,Did not work
Tagalsin M,Did not work
Tagalsin N,Did not work
"Tagetiin (0,1)",Did not work
Tagitinin E,Did not work
Taifine,Did not work
Tajin,Did not work
Talcarpine,Did not work
Tamarixetin 3-robinobioside,Did not work
Tangeretin,COc1ccc(cc1)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2
Tanghinin,COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C)[C@@H](C2)C[C@@H]4O[C@]45C3CC[C@]6(C)C(CC[C@]56O)C7=CC(=O)OC7)C1OC(C)=O
Tanin,Did not work
Tanins,Did not work
Tannins ,Did not work
Taraxacerin,Did not work
Taraxarol,Did not work
Taraxasterol,C[C@H]1[C@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CCC1=C
Taraxerol,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1
Taraxerol acetate,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CCC4(C)[C@@H]5CC(C)(C)CC[C@]5(C)CC=C34)C1(C)C
Taraxeron,Did not work
Taraxerone,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)C(=O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@H]2C1
Tartaric Acid,OC(C(O)C(O)=O)C(O)=O
Tauremizin,C[C@H]1[C@@H]2CC[C@]3(C)[C@@H]([C@H]2OC1=O)[C@](C)(O)C=CC3=O
Taxifolin,O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3
"Taxifolin 3,5-dirhamnoside",Did not work
Taxifolin 3-(3-cinnamoylrhamnoside),Did not work
Taxifolin 3-methyl ether,Did not work
Taxifolin 4'-methyl ether,Did not work
"Taxifolin 7,3'-dimethyl ether",Did not work
"Taxifolin 7,4'-dimethyl ether",Did not work
Tazettadiol,COC1CC2C(C=C1)C(O)(CN2C)c3cc4OCOc(c4)c3OC
Tazettine,CO[C@H]1C[C@@H]2N(C)C[C@]3(O)OCc4cc5OCOc5cc4[C@@]23C=C1
Teasterone,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
Tecomine,C[C@H]1CN(C)C[C@H]2[C@H](C)C(=O)C=C12
Tecomoside,Did not work
Tecostanin,Did not work
Tectochrysin,COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3
Tectograndinol,Did not work
Tectoquinone,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1
Tectoridin,COc1c(O)c2C(=O)C(=COc2cc1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4ccc(O)cc4
"Tectoridin [Tectorigenin, -7- Glucoside]",Did not work
Tectorigenin,COc1c(O)cc2OC=C(C(=O)c2c1O)c3ccc(O)cc3
Tectorigenin 7-O-[beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranoside],COc1c(O)c2C(=O)C(=COc2cc1O[C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c5ccc(O)cc5
Tellimagrandin I,OC1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3c4c(O)c(O)c(O)cc4C(=O)O[C@H]2[C@H](OC(=O)c5cc(O)c(O)c(O)c5)[C@H]1OC(=O)c6cc(O)c(O)c(O)c6
Tembetarine,COc1ccc(C[C@H]2c3cc(O)c(OC)cc3CC[N+]2(C)C)cc1O
Tenacissoside A,Did not work
Tenacissoside B,Did not work
Tenacissoside E,Did not work
Tenacissoside G,Did not work
Tenacissoside H,Did not work
Tenacissoside I,Did not work
Tenacissoside L,Did not work
Tenacissoside M,Did not work
Tenuifoliside C,Did not work
Tephrinone,Did not work
Tephrone,Did not work
Tephropurpulin A,Did not work
Tephrorianin,Did not work
Tephrosin,COc1cc2OC[C@H]3Oc4c(ccc5OC(C)(C)C=Cc45)C(=O)[C@@]3(O)c2cc1OC
Tephrosol,Did not work
Tepung,Did not work
Teresantalal,Did not work
Teresantalol,CC1(CO)C2CC3C(C2)C13C
Terpene,Did not work
Terpenoid EA-I,CCCCC/C=C/C=C/C12O[C@@H]3[C@@H]4[C@@H]5O[C@]5(CO)[C@@H](O)[C@@]6(O)[C@@H](C=C(C)C6=O)[C@@]4(O1)[C@H](C)C[C@@]3(O2)C(C)=C
Terpinen-4-Ol ,CC1=C2CC(CC1C3(CC4CC(=C3C)C4(C)C)C5C(O)C6CC(=C5C)C6(C)C)C2(C)C
Terpinolene,CC(C)=C1CCC(=CC1)C
Terthienyl,s1ccc(c1)c2sccc2c3cscc3
Tetracosanol,CCCCCCCCCCCCCCCCCCCCCCCCO
Tetrahydroberberine,COc1ccc2C[C@@H]3N(CCc4cc5OCOc5cc34)Cc2c1OC
Tetrahydropalmatine,COc1cc2CCN3Cc4c(C[C@H]3c2cc1OC)ccc(OC)c4OC
Tetramethylscutellarein,Did not work
Tetrandrine,COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(Oc5cc6[C@H](Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34
Tetrandrine 2'beta-N-oxide,Did not work
Tetrandrine N-2'-oxide,Did not work
Tetraphyllicine,Did not work
Tetraphylline,COC(=O)C1=COC(C)[C@H]2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC12
Texasin,COc1ccc(cc1)C2=COc3cc(O)c(O)cc3C2=O
Thalifendine,[Cl-].COc1c(O)ccc2cc3c4cc5OCOc5cc4CC[n+]3cc12
Thalifoline,Did not work
Theadibenzotropolone A,Did not work
Theaflavin,O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1C3=CC(=O)C(=C4C(=C(O)C=C([C@H]5Oc6cc(O)cc(O)c6C[C@H]5O)C4=C3)O)O
Theaflavin 3'-O-gallate,Did not work
"Theaflavin 3,3'-di-O-gallate",Did not work
Theaflavin 3-O-gallate,Did not work
Theasaponin,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)C(O)=O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2CC1(C)C
Theasaponin E1,Did not work
Theasaponin E2,Did not work
Theasinensin A,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4c5c(O)c(O)c(O)cc5[C@H]6Oc7cc(O)cc(O)c7C[C@H]6OC(=O)c8cc(O)c(O)c(O)c8
Theasinensin B,Did not work
Thelepogine,Did not work
Theobromine,Cn1cnc2N(C)C(=O)NC(=O)c12
Theogallin,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)C(O)=O
Theophylline,CN1C(=O)N(C)c2nc[nH]c2C1=O
Thespesenone,Did not work
Thespesone,CC1COc2cc(C)c3C(=O)C(=O)C(=C(O)c3c12)C
Thespone,CC1=Cc2c(c(C)cc3occ(C)c23)C(=O)C1=O
Theveside,Did not work
Thevetiaflavone,Did not work
Theviridoside,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3C(=CC[C@]13O)CO
threo-Carolignan H,Did not work
threo-Carolignan K,Did not work
Thwaitesixanthone,CC1(C)Oc2ccc3Oc4cc5OC(C)(C)C=Cc5c(O)c4C(=O)c3c2C=C1
Thymene,Did not work
Thymol,CC(C)c1ccc(C)cc1O
Thymol methyl ether,COC.CC(C)c1ccc(C)cc1O
Thymonin,COc1cc(ccc1O)C2=CC(=O)c3c(O)c(O)c(OC)c(OC)c3O2
Thymyl acetate,CC(C)c1ccc(C)cc1OC(C)=O
Tiamine,Did not work
Tibouchinin,Did not work
Tiglic Acid,C/C=C(C)/C(O)=O
Tigloidine,C\C=C(/C)C(=O)OC1CC2CCC(C1)N2C
Tigloylseneganolide A,Did not work
Tiglyl tiglate,C/C=C(C)/COC(=O)C(/C)=C/C
Tigogenin,CC1CCC2(OC1)OC3CC4C5CCC6CC(O)CCC6(C)C5CCC4(C)C3C2C
Tiliacorine,COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c5Oc6cc7CCN(C)[C@@H](Cc8ccc(O)c(c8)c1c2)c7cc6Oc5c34
Tiliacorinine 2'-N-oxide,Did not work
Tiliacosine,Did not work
Tiliageine,Did not work
Tiliamosine,Did not work
Tilianangine,Did not work
Tiliaresine,Did not work
Tiliarine,Did not work
Tiliasine,Did not work
Tiliroside,O[C@H]1[C@H](O)[C@@H](COC(=O)/C=C/c2ccc(O)cc2)O[C@@H](OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)[C@@H]1O
Tilitriandrine,COc1cc2CCN(C)C3Cc4ccc(OC)c(c4)c5cc(CC6NCCc7cc(OC)c(Oc(c1O)c23)cc67)ccc5O
Tinctormine,Did not work
Tirucalol,Did not work
Toddacoumalone,Did not work
Toddanone,Did not work
Toddaquinoline,Did not work
Toddasiatin,Did not work
Tomatin,C[C@H]1CC[C@]2(NC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]7O
Tomentosanol D,Did not work
Tomentosanol E,Did not work
Torachrysone,COc1cc(O)c2c(O)c(C(C)=O)c(C)cc2c1
Toralactone,COc1cc(O)c2c(O)c3C(=O)OC(=Cc3cc2c1)C
Torvanol A,COc1ccc2OCC(C(O[S]([O-])(=O)=O)c2c1)c3cc(\C=C\C(O)=O)cc(OC)c3O
Torvoside A,Did not work
Torvoside H,Did not work
Tovophyllin A,Did not work
Toxicarol,COc1cc2OCC3Oc4c5C=CC(C)(C)Oc5cc(O)c4C(=O)C3c2cc1OC
Toxicarolisoflavone,Did not work
Toxyloxanthone C,CC1Oc2cc3Oc4c(O)c(O)ccc4C(=O)c3c(O)c2C1(C)C
"trans,trans-Farnesol",CC(C)=CCC\C(C)=C\CC\C(C)=C\CO
trans-(+-)-2-Methyl-5-(2-methyl-5-isopropenyltetrahydro-2-furyl)furan,Did not work
trans-(+-)-2-Methyl-5-(2-methyl-5-isopropyltetrahydro-2-furyl)furan,Did not work
"trans-(-)-p-Mentha-1(7),5-dien-2-ol",CC(C)[C@H]1C[C@H](O)C(=C)C=C1
trans-2-Hexenyl acetate,CCC/C=C/COC(C)=O
trans-2-Hexenyl butyrate,CCC/C=C/COC(=O)CCC
trans-4-Coumarate,Did not work
Trans-Anethole ,COc1ccc(\C=C\C)cc1
trans-Calamenene,CC(C)C1CCC(C)c2ccc(C)cc12
trans-Cinnamic acid,OC(=O)\C=C\c1ccccc1
Trans-Cinnamic Acids,Did not work
Trans-Communic acid,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@H](C\C=C(/C)C=C)C(=C)CC[C@@H]12
trans-Diptoindonesin B,Did not work
Trans-Ferulic  acid ,Did not work
trans-Miyabenol,Did not work
trans-Ocimene,Did not work
trans-p-Coumaric acid,OC(=O)/C=C/c1ccc(O)cc1
trans-p-Feruloyl-beta-D-glucopyranoside,Did not work
trans-p-Ferulyl alcohol 4-O-[6-(2-methyl-3-hydroxypropionyl)] glucopyranoside,Did not work
trans-p-Sinapoyl-b-D-glucopyranoside,Did not work
trans-Zeatin,CC(\CO)=C/CNc1ncnc2nc[nH]c12
Trewiasine,COC1\C=C/C=C(/C)C(OC)c2cc(OC)c(Cl)c(c2)N(C)C(=O)CC(OC(=O)C(C)N(C)C(=O)C(C)C)C3(C)OC3C(C)C4CC1(O)NC(=O)O4
Triacontan-1-ol,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO
Triacontane,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
Trianthenol,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\C[C@@H](CO)C(=C)CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C
"Tricaffeoyl  Cyanidin 3,7,3 '-Triglucoside",Did not work
"Tricetin 3',4',5'-trimethyl ether",Did not work
Tricetin 3'-methyl ether 7-glucuronide,Did not work
"Tricetin 5,7,3',4',5'-pentamethyl ether",Did not work
"Tricetin 7,3',4',5'-trimethyl eter 5-xylosyl-(1->2)-rhamnoside",Did not work
Tricetinidin,Did not work
Trichostachine,O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCC3
Tricin 7-(2''-p-coumaroylglucuronosyl)(1->2)glucronide,Did not work
Tricin 7-glucuronide,Did not work
Tricin 7-neohesperidoside,Did not work
Tricin 7-O-beta-D-glucopyranoside,Did not work
Tricin 7-rutinoside,Did not work
Tricyclohumuladiol,Did not work
Tridaxidone,Did not work
Trifolin,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@H]1O
Trifoliol,COc1cc(O)c2c(oc3c4ccc(O)cc4OC(=O)c23)c1
Triglycerides,O=COCC(COC=O)OC=O
Trigonellin,C[n+]1cccc(c1)C([O-])=O
Trigonelline,C[n+]1cccc(c1)C([O-])=O
Trigonelloside C,C[C@@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O
Tripsin Inhibitor,Did not work
Triterpene Oligoglycosides,Did not work
Triterpenoid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO[S](O)(=O)=O)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
Triterpenoid Amyrin,Did not work
Tritriacontan-10-one,CCCCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCC
Tritriacontan-12-one,CCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCC
Tritriacontan-14-one,CCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCC
Tritriacontan-16-one,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC
Tritriacontan-8-one,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCC
Tritriacontane,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
Triumferol,Did not work
Tropine,CN1C2CCC1CC(O)C2
Tropinone,CN1C2CCC1CC(=O)C2
Trypsin / Chymotryspin,Did not work
Tryptamine,NCCc1c[nH]c2ccccc12
Tryptanthrin,O=C1N2c3ccccc3C(=O)C2=Nc4ccccc14
Tuberonic acid,OCC\C=C/C[C@H]1[C@H](CCC1=O)CC(O)=O
Tuberonic acid glucoside,OC[C@H]1O[C@@H](OCC\C=C/C[C@@H]2[C@H](CCC2=O)CC(O)=O)[C@H](O)[C@@H](O)[C@@H]1O
Tuberosin,CC1(C)Oc2cc3O[C@@H]4c5ccc(O)cc5OC[C@]4(O)c3cc2C=C1
Tuberospironine,Did not work
Tuberostemoamide,Did not work
Tuberostemonine,CC[C@@H]1[C@H]2CCCCN3[C@@H](C[C@H]([C@H]4[C@H](C)C(=O)O[C@@H]14)[C@@H]23)[C@@H]5C[C@H](C)C(=O)O5
Tuberostemonine A,Did not work
Tuberostemonine H,Did not work
Tuberostemonine J,Did not work
Tuberostemonine K,Did not work
Tuberostemoninol,Did not work
Tuberostemonol,Did not work
Tuberostemonone,CC[C@@H]1[C@@H]2OC(=O)[C@H](C)C2C(=O)C[C@@H]([C@@H]3C[C@H](C)C(=O)O3)N4CCCC[C@H]1C4=O
Tuberostemospironine,Did not work
Tubotaiwine,CCC1C2CCN3CCC4(C13)C(=C2C(=O)OC)Nc5ccccc45
Tulipanin,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc(O)cc4[o+]c3c5cc(O)c(O)c(O)c5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
Turgorin,O[C@H]1[C@H](O)[C@@H](CO[S]([O-])(=O)=O)O[C@@H](Oc2c(O)cc(cc2O)C(O)=O)[C@@H]1O
Tussilagine ,COC(=O)[C@H]1[C@@H]2CCCN2C[C@@]1(C)O
Tylocrebrine,COc1ccc2c3CN4CCC[C@@H]4Cc3c5cc(OC)c(OC)cc5c2c1OC
Tylophorine,COc1cc2c3C[C@@H]4CCCN4Cc3c5cc(OC)c(OC)cc5c2cc1OC
Typhaneoside,COc1cc(ccc1O)C2=C(O[C@H]3O[C@@H](CO[C@H]4O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O[C@@H]5O[C@H](C)[C@H](O)[C@@H](O)[C@H]5O)C(=O)c6c(O)cc(O)cc6O2
Typhasterol,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC(=O)[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
Tyramine,NCCc1ccc(O)cc1
Ulexin B,Did not work
Ulexone A,Did not work
Umbelliferone,Oc1ccc2C=CC(=O)Oc2c1
Umuhengerin,COc1cc2OC(=CC(=O)c2c(O)c1OC)c3cc(OC)c(OC)c(OC)c3
Uncarine  F,Did not work
Uncarine C,COC(=O)C1=COC(C)C2CN3CCC4(C3CC12)C(=O)Nc5ccccc45
Uncarine E,Did not work
Undulatine,COC1CC2N3CCC2(C4OC14)c5cc6OCOc6c(OC)c5C3
Unonal,Did not work
Uracil,O=C1NC=CC(=O)N1
Uralenol,CC(C)=CCc1cc(cc(O)c1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2
Urease enzyme,Did not work
Ursolic ,Did not work
Ursolic  Acid ,Did not work
Ursolic acid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
Ursolic Aciid,Did not work
Ursonic acid,Did not work
Uskarin,Did not work
Uttroside B,Did not work
Uvalol,Did not work
Uvaol,C[C@@H]1CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C
Uvarigranol G,Did not work
Uvarigranol H,Did not work
Uvarigranol I,Did not work
Uzarigenin,CC12CCC(O)CC1CCC3C2CCC4(C)C(CCC34O)C5=CC(=O)OC5
V,[V]
Vaccinoside,Did not work
Valencene,CC1CCC=C2CCC(CC12C)C(C)=C
Valeranone,CC(C)[C@@H]1CCC2(C)CCCC(=O)C2(C)C1
Valerenic Acid,C[C@@H]1CC[C@@H](\C=C(\C)C(O)=O)C2=C(C)CC[C@H]12
Valerianina,Did not work
Valerine,CN1C2C[C@H](O)C[C@H]1[C@H](O)C2
Valerophenone-O-Carboxylic  Acid ,Did not work
Valtrate,CC(C)CC(=O)O[C@@H]1OC=C(COC(C)=O)C2=C[C@H](OC(=O)CC(C)C)[C@]3(CO3)[C@@H]12
Vanicoside A,COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](O[C@@]3(COC(=O)\C=C\c4ccc(O)cc4)O[C@H](COC(=O)\C=C\c5ccc(O)cc5)[C@@H](O)[C@@H]3OC(=O)\C=C\c6ccc(O)cc6)[C@H](OC(C)=O)[C@@H](O)[C@@H]2O)ccc1O
Vanicoside B,COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](O[C@@]3(COC(=O)\C=C\c4ccc(O)cc4)O[C@H](COC(=O)\C=C\c5ccc(O)cc5)[C@@H](O)[C@@H]3OC(=O)\C=C\c6ccc(O)cc6)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O
Vanillic acid,COc1cc(ccc1O)C(O)=O
