Senyawa,smiles
Silydianin,COc1cc(ccc1O)[C@@H]2[C@H]3CO[C@]4(O)[C@H]3C(=C[C@H]2C4=O)[C@H]5Oc6cc(O)cc(O)c6C(=O)C5O
Silymarin,COc1cc(ccc1O)C2Oc3cc(ccc3OC2CO)C4Oc5cc(O)cc(O)c5C(=O)C4O
Simalikilactone D,CC[C@@H](C)C(=O)O[C@@H]1[C@H]2[C@]3(C)OC[C@]24[C@@H](C[C@H]5C(=CC(=O)[C@@H](O)[C@]5(C)[C@H]4[C@@H](O)[C@@H]3O)C)OC1=O
Simiarenol,CC(C)C1CCC2C1(C)CCC3(C)C4CC=C5C(CCC(O)C5(C)C)C4(C)CCC23C
Sinalbin,COc1cc(\C=C\C(=O)OCC[N+](C)(C)C)cc(OC)c1O.OCC2OC(SC(/Cc3ccc(O)cc3)=N/O[S](O)(=O)=O)C(O)C(O)C2O
Sinapic acid,COc1cc(/C=C/C(O)=O)cc(OC)c1O
Sinapoylcholine,COc1cc(/C=C/C(=O)OCC[N+](C)(C)C)cc(OC)c1O
Sinensetin,COc1ccc(cc1OC)C2=CC(=O)c3c(O2)cc(OC)c(OC)c3OC
Sinensin,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O
Sinensol A,COC1=CC(=C2C(=C1CC3=CC=C(C=C3)O)CCC4=C2C=CC(=C4)O)OC
Sinigrin,[K+].OC[C@H]1O[C@@H](SC(/CC=C)=N/O[S]([O-])(=O)=O)[C@H](O)[C@@H](O)[C@@H]1O
Sinoacutine,COc1ccc2C[C@H]3N(C)CC[C@@]4(C=C(OC)C(=O)C=C34)c2c1O
Sintaxanthin,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)C)/C)/C
Siphonodin,C1C(=CC(=O)O1)CO
Sisafolin,COC1=C(C=CC(=C1)O)C2=CC(=O)OC3=CC(=C(C(=C23)O)C=O)OC
Sitostanol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
Sitostenone,CC[C@H](CC[C@@H](C)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Sitosterol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Sitosterols ,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
Sitsirikine,COC(=O)C(CO)C1CC2N(CCc3c2[nH]c4ccccc34)CC1C=C
Skatole,Cc1c[nH]c2ccccc12
Skimmianine,COc1ccc2c(OC)c3ccoc3nc2c1OC
Skullcapflavone I 2'-glucoside,COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=CC=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC
Skullcapflavone I 2'-O-glucoside,COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=CC=C3O[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O)OC
Slaframine,CC(=O)NC1CCC2[C@H](CCN2C1)OC(C)=O
Smilax Saponin B ,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)C)O)O)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C)O[C@@]1(CC[C@@H](C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC
Sobrerol,CC1=CC[C@H](CC1O)C(C)(C)O
Sodium,[Na]
Sojagol,CC1(C)CCc2c(O1)ccc3c2oc4c5ccc(O)cc5OC(=O)c34
Solamargine,C[C@@H]1CC[C@@]2(NC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
Solanascone,CC1CC(=O)[C@H]2C[C@]3([C@@]2([C@@]14CC[C@@H]3C4)C)C
Solanidine,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1
Solasodine,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1
Solasonine,C[C@@H]1CC[C@@]2(NC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
Solavetivone,C[C@@H]1CC(=O)C=C(C)[C@]12CC[C@H](C2)C(C)=C
Sonchuside A,C[C@H]1[C@H]2CC/C(=C/C[C@@H](/C(=C/[C@H]2OC1=O)/C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/C
Sonchuside C,CC1C2CCC3(CCC(C(=C3C2OC1=O)C)OC4C(C(C(C(O4)CO)O)O)O)C
Sonchuside D,C[C@@]12CC[C@@H]3[C@@H]([C@H]1C(=C)CC[C@H]2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC(=O)C3=C
Sophoracarpan A,COC1C2C(C3=C(O1)C=C(C=C3)O)OC4=C2C=CC(=C4)OC
Sophoracarpan B,COC1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5
Sophoraisoflavanone A,COc1c(CC=C(C)C)c(O)ccc1C2COc3cc(O)cc(O)c3C2=O
Sophorapterocarpan A,CC(=CCC1=CC2=C(C=C1O)O[C@@H]3[C@H]2COC4=C3C=CC(=C4)O)C
Soranjidiol,Cc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1O
Sorbifolin,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)O
Sotetsuflavone,COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=C(C=C3)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O
Soyasapogenol B,CC1(C)C[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2C1
Soyasaponin I,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C7[C@@H]8CC(C)(C)C[C@@H](O)[C@]8(C)CC[C@@]67C)[C@@]4(C)CO)C(O)=O)[C@H](O)[C@H](O)[C@H]1O
Spathodic acid,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4[C@@H](C(CC5)(C)C)O)C(=O)O)C)C)(C)CO)O
Spathulenol,CC1(O)CCC2[C@@H]1C3C(CCC2=C)C3(C)C
Speciociliatine,CC[C@@H]1CN2CCC3=C([C@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)NC4=C3C(=CC=C4)OC
Speciofoline,CCC1CN2CCC3(C2CC1C(=C\OC)/C(=O)OC)C(=O)Nc4cccc(O)c34
Speciogynine,CC[C@H]1CN2CCC3=C([C@@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)NC4=C3C(=CC=C4)OC
Speciophylline,COC(=O)C1=COC(C)C2CN3CCC4(C3CC12)C(=O)Nc5ccccc45
Spermidine,NCCCCNCCCN
Spermine,NCCCNCCCCNCCCN
Spicatin,C\C=C(/CO)C(=O)OC1C=C(C)C2C3OC(=O)C(=C)C3C(CC4(CO4)C12)OC(=O)C(/COC(C)=O)=C/C
Spilanthol,CCC(C)NC(=O)\C=C\C=C\CC\C=C\C
Spinacetin,COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)c(OC)c(O)cc3O2
Spinacetin 3-(2''-apiosylgentiobioside),COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)O[C@H]4C([C@H]([C@@H](C(O4)CO[C@H]5C([C@H]([C@@H](C(O5)CO)O)O)O)O)O)O[C@H]6[C@H](C(CO6)(CO)O)O)O
Spinacetin 3-gentiobioside,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)O[C@@H]4C(C([C@@H](C(O4)CO[C@H]5C([C@H]([C@@H](C(O5)CO)O)O)O)O)O)O)O
Spinasaponin A,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O
Spinasterol,CC[C@H](\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Spinatoside,COC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O
Spinochalcone A,CC(=CCC1=CC(=C(C(=C1O)CC=C(C)C)O)C(=O)/C=C/C2=CC=CC=C2)C
Spinochalcone B,CC(=CCCC1(C=CC2=C(O1)C=CC(=C2O)C(=O)/C=C/C3=CC=CC=C3)C)C
Spinochalcone C,CC(=CCC1=C2C(=CC(=C1O)C(=O)/C=C/C3=CC=CC=C3)C=CC(O2)(C)C)C
Spinoflavanone A,CC(=C)/C=C/C1=C(C2=C(C3=C1OC(C=C3)(C)C)O[C@@H](CC2=O)C4=CC=CC=C4)O
Spinoside A,CC(=O)O[C@H]1CO[C@@H](O[C@@H]2C[C@@]3(C)[C@@H]4CC=C5[C@@H](C=C(O)C(=O)C5(C)C)[C@]4(C)CC[C@]3(C)[C@H]2[C@@](C)(O)C(=O)\C=C\C(C)(C)O)[C@H](OC(C)=O)[C@H]1O
Spinosin ,COc1cc2OC(=CC(=O)c2c(O)c1[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c5ccc(O)cc5
Spiraeoside,OC[C@H]1O[C@@H](Oc2ccc(cc2O)C3=C(O)C(=O)c4c(O)cc(O)cc4O3)[C@H](O)[C@@H](O)[C@@H]1O
Spirobrassinin,CSC1=NC[C@@]2(S1)C3=CC=CC=C3NC2=O
Splendidine,COc1cnc2C(=O)c3ccccc3c4c(OC)c(OC)cc1c24
Squalene,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C
Squamocin,CCCCCC[C@H](O)CCC[C@H](O)[C@H]1CC[C@@H](O1)[C@H]2CC[C@@H](O2)[C@H](O)CCCCCCCCCCCCC3=C[C@H](C)OC3=O
Squamostatin A,CCCCCC[C@@H](CCC[C@@H]([C@H]1CC[C@@H](O1)[C@@H](CC[C@@H]([C@@H]2CC[C@H](O2)CCCCCCCCCC3=C[C@@H](OC3=O)C)O)O)O)O
Stachydrine,C[N+]1(C)CCCC1C([O-])=O
Stansioside,C[C@H]1CC[C@]2([C@@H]1[C@@H](OC=C2C=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
Staphylionoside D,CC(=O)C=C=C1[C@](C[C@H](CC1(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C)O
Stearic  Acid ,CCCCCCCCCCCCCCCCCC(O)=O
Stearic acid,CCCCCCCCCCCCCCCCCC(O)=O
Stemanthrene A,COc1c(O)ccc2c1CCc3cc(O)c(C)c(OC)c23
Stemanthrene B,CC1=C(C=C2CCC3=C(C2=C1O)C=CC(=C3OC)O)OC
Stemanthrene C,CC1=C2CCC3=C(C2=C(C(=C1O)C)OC)C=CC(=C3OC)O
Stemanthrene D,CC1=C2CCC3=C(C2=C(C=C1O)OC)C=CC(=C3OC)O
Stemoamide,C[C@H]1[C@@H]2[C@@H]3CCC(=O)N3CCC[C@H]2OC1=O
Stemoenonine,CC[C@H]1[C@H]2[C@@H](CCCN3[C@]2(C(=O)C=C3[C@@H]4C[C@@H](C(=O)O4)C)O)O[C@]15C=C(C(=O)O5)C
Stemonine,CC1C[C@H](OC1=O)C2CC[C@H]3[C@H]4[C@H](C)C(=O)OC4CCCN23
Stemotinine,C[C@H]1C[C@H](OC1=O)[C@@H]2CC[C@]34N2C[C@H](O3)CC[C@]45C[C@H](C(=O)O5)C
Stenine,CC[C@@H]1[C@H]2CCCCN3CCC([C@H]4[C@H](C)C(=O)O[C@@H]14)[C@@H]23
Stenocarpoquinone B,CC(C)(C1CC2=C(O1)C(=O)C3=CC=CC=C3C2=O)O
Stephanotic acid,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC2=CNC3=C2C=CC(=C3)[C@H]([C@@H](C(=O)N1)NC(=O)[C@@H]4CCC(=O)N4)C(C)C)C(=O)O)C(C)C
Stepharanine,COC1=C(C=C2C(=C1)CC[N+]3=C2C=C4C=CC(=C(C4=C3)OC)O)O
Stephisoferuline,COC1C(CC23CCNC24CC(OC14OC)c5ccc(OC)c(O)c35)OC(=O)\C=C\c6ccc(OC)c(O)c6
Stepholidine,COc1cc2CCN3Cc4c(CC3c2cc1O)ccc(O)c4OC
Sterculic acid,CCCCCCCCC1=C(CCCCCCCC(O)=O)C1
Sterol,OC1CCC2C(CCC3C4CCCC4CCC23)C1
Steviol,CC12CCCC(C)(C1CCC34CC(=C)C(O)(CCC23)C4)C(O)=O
Stigmast-4-en-3-one,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Stigmast-7-Enol,CC(C)[C@H](CCO)CC[C@@H](C)[C@H]1CC[C@H]2C3=CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmast-7-enyl acetate,CC(C)[C@H](CCOC(C)=O)CC[C@@H](C)[C@H]1CC[C@H]2C3=CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmastanol,CC(C)[C@H](CCO)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmastatrienol,CC(C)C(C=CO)=CC=C(C)[C@H]1CC[C@H]2[C@@H]3CCC4CCCC[C@]4(C)[C@H]3CC[C@]12C
Stigmasterin,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Stigmasterol,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
Stilbostemin B 3'-beta-D-glucopyranoside,CC1=C(C=C(C=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CCC3=CC=CC=C3)O
Stilbostemin H 3'-beta-D-glucopyranoside,CC1=C(C=C(C=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CCC3=CC=C(C=C3)OC)O
Strictamine,COC(=O)C1C2CC3N(CCC14C3=Nc5ccccc45)C\C2=C/C
Strictosamide,OCC1OC(O[C@@H]2OC=C3[C@@H](CC4N(CCc5c4[nH]c6ccccc56)C3=O)[C@H]2C=C)C(O)C(O)C1O
Strigol,CC1=C[C@H](O\C=C2/[C@H]3CC4=C([C@H]3OC2=O)C(C)(C)CC[C@@H]4O)OC1=O
Strophalloside,CC1O[C@@H](O[C@H]2CC[C@]3(C=O)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CC[C@]3(O)C2)C6=CC(=O)OC6)C(O)C(O)[C@@H]1O
Strophanolloside,C[C@@H]1[C@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)CO)O)O)O
Strophanthidin,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C5=CC(=O)OC5
Strophanthidol,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@@]1(O)CC[C@@H]2C5=CC(=O)OC5
Strospeside,COC1[C@@H](O)C(C)O[C@@H](O[C@@H]2CC[C@@]3(C)[C@H](CCC4C3CC[C@]5(C)[C@H](C(O)C[C@]45O)C6=CC(=O)OC6)C2)C1O
Strychnine,O=C1CC2OCC=C3CN4CCC56C4CC3C2C5N1c7ccccc67
Subaphyllin,COc1cc(\C=C\C(=O)NCCCCN)ccc1O
Subaphylline,COc1cc(\C=C\C(=O)NCCCCN)ccc1O
Subcordatolide C,CC(C)C(=O)O[C@H]1[C@H]2[C@@H](C[C@@]3([C@@H]1C(=C)CC[C@H]3O)C)OC(=O)C2=C
Subelliptenone C,CC(C)(C=C)C1=CC(=C2C(=C1O)C(=O)C3=C(O2)C(=C4C(=C3)C=CO4)O)O
Subelliptenone F,CC(C)(C=C)C1=CC(=C2C(=C1O)C(=O)C3=C(O2)C(=C(C=C3)O)O)O
Subelliptenone H,CC1(C=CC2=CC3=C(C(=C2O1)O)OC4=C(C3=O)C(=C(C=C4C(C)(C)C=C)O)O)C
Suberic acid,OC(=O)CCCCCCC(O)=O
Suberosin,COc1cc2OC(=O)C=Cc2cc1CC=C(C)C
Succinic Acid,OC(=O)CCC(O)=O
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Sucrose 6-phosphate,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Sulfate,[O-][S]([O-])(=O)=O
Sulfocostunolide A,C=C1CC[C@H]2[C@@H](C(=O)O[C@@H]2[C@@H]3[C@H]1CCC3=C)CS(=O)(=O)O
Sulfocostunolide B,C=C1CC[C@H]2[C@H](C(=O)O[C@@H]2[C@@H]3[C@H]1CCC3=C)CS(=O)(=O)O
Sulforafan,C[S](=O)CCCCN=C=S
Sulforaphane,C[S](=O)CCCCN=C=S
Sulfur,S
Sumatranoside,CCCCCCCCCCCCCCCCCCCCCC[C@H](C(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H]([C@@H](CCCC/C=C\CCCCCCCC)O)O)O
Sumatrol,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5cc(O)c4C(=O)[C@H]3c2cc1OC)C(C)=C
Supinine,CC(C)[C@](O)([C@@H](C)O)C(=O)OCC1=CCN2CCC[C@@H]12
Sweroside,OCC1OC(O[C@@H]2OC=C3[C@@H](CCOC3=O)[C@H]2C=C)C(O)C(O)C1O
Swertiajaponin,COc1cc2OC(=CC(=O)c2c(O)c1[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4ccc(O)c(O)c4
Swertiamarin,OC[C@H]1O[C@@H](O[C@@H]2OC=C3C(=O)OCC[C@@]3(O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O
Swertisin ,COc1cc2OC(=CC(=O)c2c(O)c1C3OC(CO)C(O)C(O)C3O)c4ccc(O)cc4
Swietemahonolide,C/C=C(\C)/C(=O)O[C@@H]1[C@@H]2[C@@H]3[C@@]4(O3)[C@H](CC[C@@]5([C@H]4CC(=O)O[C@H]5C6=COC=C6)C)[C@@](C2=O)([C@H](C1(C)C)CC(=O)OC)C
Swietenidin B,COC1=C(OC)c2ccccc2NC1=O
Swietenidine A,CN1C2=C(C=CC=C2OC)C(=C(C1=O)OC)O
Swietenocoumarin B,CC(=CCC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)C
Sylvestroside I,C[C@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC(=O)C4=CO[C@H]([C@@H]([C@@H]4CCO)C=C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O
Symphytine,C\C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)[C@H]12
Synephrine,CNCC(O)c1ccc(O)cc1
Syringaldehyde,COc1cc(C=O)cc(OC)c1O
Syringic Acid,COc1cc(cc(OC)c1O)C(O)=O
Syringin,COc1cc(/C=C/CO)cc(OC)c1O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
Tabernaemontanine,CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)CC1C2C(=O)OC
Taccasteroside A,C[C@H](CC[C@@H](C)[C@H](C)C(=O)O[C@@H]1[C@@H]([C@H]([C@H]([C@@H](O1)CO[C@@H]2[C@@H]([C@H]([C@H]([C@@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@H]([C@@H](O3)CO)O)O)O)O)O)O)O)O[C@@H]4[C@@H]([C@H]([C@H]([C@@H](O4)CO)O[C@@H]5[C@@H]([C@H]([C@H]([C@@H](O5)CO)O[C@@H]6[C@@H]([C@H]([C@H]([C@@H](O6)CO)O)O)O)O)O)O)O)[C@@H]7CC[C@@H]8[C@@]7(CC[C@H]9[C@H]8CC=C1[C@]9(CC[C@H](C1)O[C@@H]1[C@@H](C([C@H]([C@@H](O1)CO)O)O)O)C)C
Taccasteroside B,C[C@H](CC[C@@H](C)[C@H](C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)[C@H]6CC[C@@H]7[C@@]6(CC[C@H]8[C@H]7CC=C9[C@@]8(CC[C@@H](C9)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C)C
Taccasteroside C,C[C@H](CC[C@@H](C)[C@H](C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)[C@H]5CC[C@@H]6[C@@]5(CC[C@H]7[C@H]6CC=C8[C@@]7(CC[C@@H](C8)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C
Tachioside,COC1=C(C=CC(=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
Tagalsin A,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2C=C(C(=O)[C@@]34CO4)O)C)C)C=C
Tagalsin B,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2C=C(C(=O)[C@]34CO4)O)C)C)C=C
Tagalsin C,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2C=C(C(=O)C3=C)O)C)C)C=C
Tagalsin D,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2CC[C@@H]([C@@]34CO4)O)C)C)C=C
Tagalsin E,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2CCC(=O)C3=C)C)C)C=C
Tagalsin F,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]\3([C@@H]2CCC(=O)/C3=C\O)C)C)C=C
Tagalsin G,CC1=C(C(=O)C[C@H]2[C@@]1(CC[C@@H]3[C@@]2(CC[C@](C3)(C)C=C)C)C)O
Tagalsin H,CC(=O)[C@]1(CC[C@H]2C[C@@](CC[C@@]2([C@H]1CC(=O)O)C)(C)C=C)C
Tagalsin L,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2C[C@@H](C(=O)C3=C)C(C(=O)[C@@]4(CC[C@H]5C(=C4)CC[C@@H]6[C@@]5(CCCC6(C)C)C)C)O)C)C)C=C
Tagalsin M,C[C@@]1(CC[C@]2([C@H](C1)CC[C@]3([C@@H]2C=C(C(=O)C3=C)CC(=O)[C@@]4(CC[C@H]5C(=C4)CC[C@@H]6[C@@]5(CCCC6(C)C)C)C)C)C)C=C
Tagalsin N,CC1=C2C(=C3C[C@H]4C(=C[C@@]3(CC(=O)O2)C)CC[C@@H]5[C@@]4(CCCC5(C)C)C)C[C@H]6[C@@]1(CC[C@@H]7[C@@]6(CC[C@](C7)(C)C=C)C)C
Tagitinin E,C/C/1=C\C2C(C(CC3(C(O3)CC1O)C)OC(=O)C(C)C)C(=C)C(=O)O2
Talcarpine,C[C@H]1[C@H]([C@@H]2C[C@H]3C4=C(C[C@@H]([C@@H]2CO1)N3C)C5=CC=CC=C5N4C)C=O
Tamarixetin 3-robinobioside,CC1[C@@H]([C@@H](C([C@@H](O1)OCC2[C@@H](C(C([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O
Tangeretin,COc1ccc(cc1)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2
Tanghinin,COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C)[C@@H](C2)C[C@@H]4O[C@]45C3CC[C@]6(C)C(CC[C@]56O)C7=CC(=O)OC7)C1OC(C)=O
Tannins ,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O
